panel_id,column_id,row_index,stack_index,era,label,note,span,existing_polity_link,category,entity_id,entity_type
france,west,1,1,Ancient,Veneti · Osismii · Namnetes,,1,,unclassified,veneti_osismii_namnetes,unclassified
france,south,1,0,Ancient,"Aquitani (pre-Celtic, Basque-related)",c.800 BCE–,1,,people,aquitani,people
france,south,1,1,Ancient,Greek Massalia (Marseille),c.600 BCE–,1,,unclassified,greek_massalia,unclassified
france,south,1,2,Ancient,Gallia Narbonensis (first Roman province),121 BCE–,1,,polity,gallia_narbonensis,polity
france,east,1,0,Ancient,Sequani · Aedui · Helvetii,c.500 BCE–,1,,unclassified,sequani_aedui_helvetii,unclassified
france,east,1,1,Ancient,Arverni,c.300 BCE–,1,,people,arverni,people
france,north,2,0,,Roman Republic — Gallia Belgica,50–27 BCE,1,roman_republic,linked,roman_republic,existing_polity
france,north,2,1,,Roman Empire — Gallia Belgica · Lugdunensis,27 BCE–380 CE,1,roman_empire_pagan,linked,roman_empire,existing_polity
france,west,2,0,,Roman Republic — Gallia Lugdunensis,50–27 BCE,1,roman_republic,linked,roman_republic,existing_polity
france,west,2,1,,Roman Empire — Gallia Lugdunensis,27 BCE–380 CE,1,roman_empire_pagan,linked,roman_empire,existing_polity
france,south,2,0,,Roman Republic — Narbonensis · Aquitania,121/50–27 BCE,1,roman_republic,linked,roman_republic,existing_polity
france,south,2,1,,Roman Empire — Narbonensis · Aquitania,27 BCE–380 CE,1,roman_empire_pagan,linked,roman_empire,existing_polity
france,east,2,0,,Roman Republic — Belgica (east),50–27 BCE,1,roman_republic,linked,roman_republic,existing_polity
france,east,2,1,,Roman Empire — Belgica · Germania Superior,27 BCE–380 CE,1,roman_empire_pagan,linked,roman_empire,existing_polity
france,north,3,0,Late Roman,Gallic Empire (Postumus),260–274,4,,polity,gallic_empire,polity
france,north,3,1,Late Roman,Roman Empire (Christian),380–395,4,roman_empire_christian,linked,roman_empire,existing_polity
france,north,3,2,Late Roman,Western Roman Empire,395–476,4,western_roman_empire,linked,western_roman_empire,existing_polity
france,north,3,3,Late Roman,Domain of Soissons (Syagrius),457–486,4,,unclassified,domain_of_soissons,unclassified
france,north,4,0,Early Medieval,Frankish settlement (Salian Franks),c.350–,1,,people,frankish_settlement,people
france,north,4,1,Early Medieval,Frankish Kingdom — Merovingian dynasty,481–751,1,,regime,frankish_kingdom__merovingian_dynasty,regime
france,west,4,0,Early Medieval,Brythonic migration from Britain,c.400–600,1,,event,brythonic_migration_from_britain,event
france,west,4,1,Early Medieval,Cornouaille,5th–9th c.,1,,people,cornouaille,people
france,west,4,2,Early Medieval,Domnonée,5th–7th c.,1,,unclassified,domnonee,unclassified
france,west,4,3,Early Medieval,Bro Gwened (Broërec),5th–9th c.,1,,unclassified,bro_gwened,unclassified
france,west,4,4,Early Medieval,Kingdom of Brittany,845–942,1,,polity,kingdom_of_brittany,polity
france,south,4,0,Early Medieval,Visigothic Kingdom (Toulouse),418–507,1,visigothic_kingdom,linked,visigothic_kingdom,existing_polity
france,south,4,1,Early Medieval,Al-Andalus (Umayyad raids into Aquitaine),719–759,1,al_andalus,linked,al_andalus,existing_polity
france,east,4,0,Early Medieval,Burgundian Kingdom,411–534,1,,polity,burgundian_kingdom,polity
france,east,4,1,Early Medieval,Alemannic settlement (Alsace),5th c.–,1,,people,alemannic_settlement,people
france,north,5,0,,Frankish Kingdom — Merovingian (Neustria · Austrasia),511–751,4,,regime,frankish_kingdom__merovingian,regime
france,north,5,1,,Frankish Kingdom — Carolingian dynasty,751–843,4,,regime,frankish_kingdom__carolingian_dynasty,regime
france,north,5,2,,Carolingian Empire (Charlemagne),800–843,4,carolingian_empire,linked,carolingian_empire,existing_polity
france,north,5,3,,West Frankish Kingdom,843–987,4,,polity,west_frankish_kingdom,polity
france,north,6,0,High Medieval,Kingdom of France — Capetian dynasty,987–1328,1,kingdom_of_france,linked,kingdom_of_france,existing_polity
france,west,6,0,High Medieval,Duchy of Normandy,911–1204,1,,polity,duchy_of_normandy,polity
france,west,6,1,High Medieval,Duchy of Brittany,942–1532,1,,polity,duchy_of_brittany,polity
france,south,6,0,High Medieval,Duchy of Aquitaine,877–1453,1,,polity,duchy_of_aquitaine,polity
france,south,6,1,High Medieval,County of Toulouse (Languedoc),778–1271,1,,polity,county_of_toulouse,polity
france,south,6,2,High Medieval,Albigensian Crusade,1209–1229,1,,event,albigensian_crusade,event
france,east,6,0,High Medieval,Duchy of Burgundy (Capetian cadet),843–1361,1,,regime,duchy_of_burgundy,regime
france,east,6,1,High Medieval,County of Burgundy (Franche-Comté),982–1678,1,,polity,county_of_burgundy,polity
france,east,6,2,High Medieval,Duchy of Lorraine,959–1766,1,,polity,duchy_of_lorraine,polity
france,north,7,0,,Kingdom of France — Valois dynasty,1328–1589,2,kingdom_of_france,linked,kingdom_of_france,existing_polity
france,north,7,1,,Hundred Years' War,1337–1453,2,,event,hundred_years_war,event
france,south,7,0,,English Aquitaine / Gascony (Plantagenet),1154–1453,1,,unclassified,english_aquitaine_gascony,unclassified
france,east,7,0,,Duchy of Burgundy — Valois-Burgundy branch,1363–1477,1,,regime,duchy_of_burgundy__valois_burgundy_branch,regime
france,east,7,1,,Burgundian State (Low Countries + Franche-Comté),1384–1477,1,,polity,burgundian_state,polity
france,north,8,0,Early Modern,Kingdom of France — Valois (continued),1328–1589,2,kingdom_of_france,linked,kingdom_of_france,existing_polity
france,north,8,1,Early Modern,Italian Wars,1494–1559,2,,event,italian_wars,event
france,north,8,2,Early Modern,French Wars of Religion,1562–1598,2,,event,french_wars_of_religion,event
france,south,8,0,Early Modern,First Colonial Empire,1534–,1,,polity,first_colonial_empire,polity
france,east,8,0,Early Modern,Alsace (HRE → French acquisition),1648–1697,1,,event,alsace,event
france,east,8,1,Early Modern,Franche-Comté (French from 1678),1678–,1,,unclassified,franche_comte,unclassified
france,east,8,2,Early Modern,Lorraine (HRE — French influence growing),,1,,unclassified,lorraine_hre,unclassified
france,north,9,0,,Kingdom of France — Bourbon dynasty,1589–1792,3,kingdom_of_france,linked,kingdom_of_france,existing_polity
france,east,9,0,,Duchy of Lorraine (ceded to France),1766,1,,polity,duchy_of_lorraine,polity
france,east,9,1,,Alsace fully French,1697–,1,,event,alsace_fully_french,event
france,north,10,0,Revolution,National Assembly (Assemblée nationale),1789–1791,4,,unclassified,national_assembly,unclassified
france,north,10,1,Revolution,Constitutional Monarchy,1789–1792,4,kingdom_of_france,linked,constitutional_monarchy,existing_polity
france,north,11,0,Modern,French First Republic,1792–1804,4,,polity,french_first_republic,polity
france,north,11,1,Modern,French First Empire — Bonaparte dynasty,1804–1814,4,,regime,french_first_empire__bonaparte_dynasty,regime
france,north,12,0,,Restoration — Bourbon dynasty,1814–1830,4,kingdom_of_france,linked,restoration,existing_polity
france,north,12,1,,Hundred Days (Napoleon returns),March–June 1815,4,,unclassified,hundred_days,unclassified
france,north,12,2,,July Monarchy — Bourbon-Orléans,1830–1848,4,kingdom_of_france,linked,july_monarchy,existing_polity
france,north,13,0,,French Second Republic,1848–1852,3,,polity,french_second_republic,polity
france,north,13,1,,Second Colonial Empire,1830–,3,,polity,second_colonial_empire,polity
france,north,13,2,,French Second Empire — Bonaparte dynasty,1852–1870,3,,regime,french_second_empire__bonaparte_dynasty,regime
france,north,13,3,,French Third Republic,1870–1940,3,,polity,french_third_republic,polity
france,east,13,0,,Alsace-Lorraine (German Empire),1871–1918,1,german_empire,linked,alsace_lorraine,existing_polity
france,east,13,1,,Alsace-Lorraine returned to France,1919–,1,,event,alsace_lorraine_returned_to_france,event
france,north,15,0,,Provisional Government (GPRF),1944–1946,4,,unclassified,provisional_government,unclassified
france,north,15,1,,French Fourth Republic,1946–1958,4,,polity,french_fourth_republic,polity
france,north,15,2,,French Fifth Republic,1958–,4,,polity,french_fifth_republic,polity
germany,west,0,0,Ancient,Celtic La Tène culture (Rhineland · southern Germany),c.450–50 BCE,1,,culture,celtic_la_tene_culture,culture
germany,west,0,1,Ancient,Roman Republic — Gallic Wars (Caesar),58–50 BCE,1,roman_republic,linked,roman_republic,existing_polity
germany,west,0,2,Ancient,Roman Empire — Germania Superior · Inferior,12 BCE–,1,roman_empire_pagan,linked,roman_empire,existing_polity
germany,west,0,3,Ancient,Limes Germanicus (frontier wall),c.83–260 CE,1,,unclassified,limes_germanicus,unclassified
germany,south,0,0,Ancient,Germanic tribes: Suebi · Alemanni · Marcomanni,,1,,people,germanic_tribes_suebi_alemanni_marcomanni,people
germany,north,0,0,Ancient,Germanic tribes: Saxons · Angles · Jutes · Frisians,,1,,people,germanic_tribes_saxons_angles_jutes_frisians,people
germany,prussia,0,0,Ancient,Baltic peoples (Prussians — pre-Germanic),,1,,people,baltic_peoples_prussians,people
germany,prussia,0,1,Ancient,Goths · Vandals · Burgundians (originate in N. Germany/Scandinavia),,1,,people,goths_vandals_burgundians,people
germany,west,1,0,,Western Roman Empire (Rhineland),–476,1,western_roman_empire,linked,western_roman_empire,existing_polity
germany,west,1,1,,Frankish settlement (Ripuarian · Salian Franks),c.350–,1,,people,frankish_settlement,people
germany,south,1,0,,Hunnic invasions — Germanic displacement,c.375–453,1,,people,hunnic_invasions,people
germany,south,1,1,,Alemanni · Bavarii settling south,,1,,people,alemanni_bavarii_settling_south,people
germany,north,1,0,,Migration Period — Angles/Saxons to Britain,c.400–600,1,,event,migration_period,event
germany,north,1,1,,Saxons remain in northern Germany,,1,,unclassified,saxons_remain_in_northern_germany,unclassified
germany,north,1,2,,Slavic settlement (Obotrites · Veleti · Sorbs — east of Elbe),c.600–,1,,people,slavic_settlement_obotrites_veleti_sorbs,people
germany,prussia,1,0,,Baltic Prussians (pagan tribal society),,1,,people,baltic_prussians,people
germany,west,2,0,Frankish / Carolingian,Frankish Kingdom — Merovingian then Carolingian,481–843,1,,regime,frankish_kingdom__merovingian_then_carolingian,regime
germany,south,2,0,Frankish / Carolingian,Carolingian Empire (Charlemagne),800–843,1,carolingian_empire,linked,carolingian_empire,existing_polity
germany,north,2,0,Frankish / Carolingian,Saxon Wars (Charlemagne — conquest & forced Christianization),772–804,1,,event,saxon_wars_charlemagne,event
germany,north,2,1,Frankish / Carolingian,Slavic tribes east of Elbe (Obotrites · Veleti · Sorbs),,1,,people,slavic_tribes_east_of_elbe,people
germany,prussia,2,0,Frankish / Carolingian,Baltic Prussians (outside Frankish reach),,1,,unclassified,baltic_prussians,unclassified
germany,west,3,0,East Francia / German Kingdom,East Francia (Louis the German),843–,1,,unclassified,east_francia,unclassified
germany,west,3,1,East Francia / German Kingdom,Stem duchies: Franconia · Lotharingia (Lorraine),,1,,unclassified,stem_duchies_franconia_lotharingia,unclassified
germany,west,3,2,East Francia / German Kingdom,German Kingdom (Regnum Teutonicorum),919–,1,,polity,german_kingdom,polity
germany,south,3,0,East Francia / German Kingdom,Stem duchies: Saxony · Bavaria · Swabia,,1,,unclassified,stem_duchies_saxony_bavaria_swabia,unclassified
germany,south,3,1,East Francia / German Kingdom,Otto I — Holy Roman Emperor,962; Battle of Lechfeld (955) stops Magyars,1,,polity,otto_i,polity
germany,north,3,0,East Francia / German Kingdom,Duchy of Saxony (Ottonian heartland),,1,,polity,duchy_of_saxony,polity
germany,north,3,1,East Francia / German Kingdom,Slavic Polabian tribes (Obotrites · Veleti) — independent,,1,,people,slavic_polabian_tribes,people
germany,prussia,3,0,East Francia / German Kingdom,"Baltic Prussians (pagan, independent)",,1,,unclassified,baltic_prussians,unclassified
germany,west,4,0,High Medieval HRE,Holy Roman Empire,962–1806,3,holy_roman_empire,linked,holy_roman_empire,existing_polity
germany,west,4,1,High Medieval HRE,Ottonian dynasty (Saxony-based),962–1024,3,,regime,ottonian_dynasty,regime
germany,west,4,2,High Medieval HRE,Salian dynasty,1024–1125; Investiture Controversy (Canossa),3,,regime,salian_dynasty,regime
germany,west,4,3,High Medieval HRE,Hohenstaufen dynasty (Frederick Barbarossa · Frederick II),1138–1254,3,,regime,hohenstaufen_dynasty,regime
germany,prussia,4,0,High Medieval HRE,"Baltic Prussians (pagan, resisting Christianization)",,1,,event,baltic_prussians,event
germany,prussia,4,1,High Medieval HRE,Teutonic Order — crusade against Prussians,1226–,1,teutonic_order,linked,teutonic_order,existing_polity
germany,prussia,4,2,High Medieval HRE,Prussian Crusade (Baltic pagans conquered · Germanized),1230–1283,1,,event,prussian_crusade,event
germany,west,5,0,,Rhineland: Archbishoprics of Cologne · Mainz · Trier (prince-electors),,1,,unclassified,rhineland_archbishoprics_of_cologne_mainz_trier,unclassified
germany,west,5,1,,Free Imperial Cities (Frankfurt · Nuremberg · Augsburg),,1,,unclassified,free_imperial_cities,unclassified
germany,south,5,0,,Welf vs Hohenstaufen rivalry,12th–13th c.,1,,unclassified,welf_vs_hohenstaufen_rivalry,unclassified
germany,south,5,1,,Great Interregnum,1254–1273,1,,event,great_interregnum,event
germany,south,5,2,,Wittelsbach Bavaria · Habsburg Austria (growing),,1,,regime,wittelsbach_bavaria_habsburg_austria,regime
germany,north,5,0,,Ostsiedlung (German eastward colonization),12th–14th c.,1,,polity,ostsiedlung,polity
germany,north,5,1,,Margraviate of Brandenburg (Ascanian → Wittelsbach → Luxembourg),1157–,1,,polity,margraviate_of_brandenburg,polity
germany,north,5,2,,Hanseatic League (Lübeck · Hamburg · Bremen),13th–15th c.,1,,polity,hanseatic_league,polity
germany,prussia,5,0,,Teutonic Order State (Monastic State of Prussia),1230–1525,1,teutonic_order,linked,teutonic_order_state,existing_polity
germany,prussia,5,1,,Livonian Order (Baltic crusader branch),1237–1561,1,,unclassified,livonian_order,unclassified
germany,west,6,0,Reformation / Early Modern,Holy Roman Empire — Habsburg era,1438–1806,3,holy_roman_empire,linked,holy_roman_empire,existing_polity
germany,west,6,1,Reformation / Early Modern,Reformation splits Germany: Protestant north vs Catholic south,1517–,3,,unclassified,reformation_splits_germany_protestant_north_vs_catholic_sout,unclassified
germany,prussia,6,0,Reformation / Early Modern,Duchy of Prussia (Teutonic Order secularized),1525–,1,teutonic_order,linked,duchy_of_prussia,existing_polity
germany,prussia,6,1,Reformation / Early Modern,Brandenburg-Prussia personal union (Hohenzollern),1618,1,,regime,brandenburg_prussia_personal_union,regime
germany,west,7,0,,Thirty Years' War (devastates Germany — ~30% population loss),1618–1648,3,,event,thirty_years_war_devastates_germany,event
germany,west,7,1,,~300 sovereign territories · 'Kleinstaaterei',Peace of Westphalia (1648) — HRE becomes loose confederation,3,,event,300_sovereign_territories_kleinstaaterei,event
germany,prussia,7,0,,Brandenburg-Prussia (Frederick William — the Great Elector),1640–1688,1,kingdom_of_prussia,linked,brandenburg_prussia_frederick_william,existing_polity
germany,prussia,7,1,,Kingdom of Prussia (Frederick I),1701–,1,kingdom_of_prussia,linked,kingdom_of_prussia,existing_polity
germany,prussia,7,2,,Frederick the Great — military power,1740–1786,1,,unclassified,frederick_the_great,unclassified
germany,west,8,0,Napoleonic / Restoration,French occupation of Rhineland,1794–1813,2,,event,french_occupation_of_rhineland,event
germany,west,8,1,Napoleonic / Restoration,Confederation of the Rhine (French satellite),1806–1813; Holy Roman Empire dissolved (1806),2,,polity,confederation_of_the_rhine,polity
germany,north,8,0,Napoleonic / Restoration,French occupation of northern Germany,1806–1813,1,,event,french_occupation_of_northern_germany,event
germany,north,8,1,Napoleonic / Restoration,Kingdom of Westphalia (Napoleon's brother Jérôme),1807–1813,1,,polity,kingdom_of_westphalia,polity
germany,prussia,8,0,Napoleonic / Restoration,Kingdom of Prussia,defeated at Jena (1806); reforms follow,1,kingdom_of_prussia,linked,kingdom_of_prussia,existing_polity
germany,prussia,8,1,Napoleonic / Restoration,Prussian reforms (Stein · Hardenberg · Scharnhorst),1807–1813,1,,event,prussian_reforms,event
germany,prussia,8,2,Napoleonic / Restoration,Wars of Liberation — Prussia leads anti-Napoleon coalition,1813–1815,1,,event,wars_of_liberation,event
germany,west,9,0,,German Confederation (Deutscher Bund — 39 states),1815–1866,2,,polity,german_confederation_deutscher_bund,polity
germany,west,9,1,,Austrian Empire (president of Confederation),,2,habsburg_monarchy,linked,austrian_empire,existing_polity
germany,north,9,0,,German Confederation (northern members),,1,,polity,german_confederation,polity
germany,prussia,9,0,,Kingdom of Prussia — Bismarck era,1862–,1,kingdom_of_prussia,linked,kingdom_of_prussia,existing_polity
germany,prussia,9,1,,North German Confederation (Prussian-led),1867–1871,1,,polity,north_german_confederation,polity
germany,west,10,0,German Empire,German Empire (Deutsches Kaiserreich),1871–1918,4,german_empire,linked,german_empire,existing_polity
germany,west,10,1,German Empire,Kulturkampf (anti-Catholic) · Anti-Socialist Laws,,4,,unclassified,kulturkampf_anti_socialist_laws,unclassified
germany,west,10,2,German Empire,German colonial empire (Africa · Pacific),1884–1919,4,,polity,german_colonial_empire,polity
germany,west,10,3,German Empire,Wilhelmine era (Kaiser Wilhelm II — aggressive foreign policy),1888–1918,4,,event,wilhelmine_era_kaiser_wilhelm_ii,event
