entity_id,entity_type,canonical_name,panel_count,panels,source_labels
pre_aksumite_coastal_trade,existing_polity,Pre-Aksumite coastal trade (Adulis port),1,ethiopia,Pre-Aksumite coastal trade (Adulis port)
dmt_kingdom,existing_polity,D'mt Kingdom (Ye'ha capital),1,ethiopia,D'mt Kingdom (Ye'ha capital)
pre_aksumite_chiefdoms,existing_polity,Pre-Aksumite chiefdoms,1,ethiopia,Pre-Aksumite chiefdoms
pre_aksumite_tribes,existing_polity,Pre-Aksumite tribes · Punt coast,1,ethiopia,Pre-Aksumite tribes · Punt coast
islamic_coastal_presence,existing_polity,Islamic coastal presence — Dahlak Sultanate,1,ethiopia,Islamic coastal presence — Dahlak Sultanate
dahlak_sultanate,existing_polity,Dahlak Sultanate (Islamic),1,ethiopia,Dahlak Sultanate (Islamic)
zagwe_dynasty,existing_polity,Zagwe Dynasty (capital: Lalibela),1,ethiopia,Zagwe Dynasty (capital: Lalibela)
solomonic_restoration,existing_polity,Solomonic restoration — Yekuno Amlak,1,ethiopia,Solomonic restoration — Yekuno Amlak
tigray_lords,existing_polity,Tigray lords (Ras),1,ethiopia,Tigray lords (Ras)
egyptian_khedivate_control,existing_polity,Egyptian Khedivate control (coastal),1,ethiopia,Egyptian Khedivate control (coastal)
ethiopian_empire,existing_polity,Ethiopian Empire — Menelik II,1,ethiopia,Ethiopian Empire — Menelik II | Ethiopian Empire (Haile Selassie)
italian_eritrea,existing_polity,Italian Eritrea (colony),1,ethiopia,Italian Eritrea (colony)
british_administration,existing_polity,British administration,1,ethiopia,British administration
federation_with_ethiopia,existing_polity,Federation with Ethiopia,1,ethiopia,Federation with Ethiopia
ogaden_region,existing_polity,Ogaden region (Somali borderlands),1,ethiopia,Ogaden region (Somali borderlands)
derg,existing_polity,Derg — military communist regime,1,ethiopia,Derg — military communist regime | Derg (Mengistu Haile Mariam)
ethiopian_peoples_democratic_republic,existing_polity,Ethiopian People's Democratic Republic,1,ethiopia,Ethiopian People's Democratic Republic
state_of_eritrea,existing_polity,State of Eritrea (independent 1993),1,ethiopia,State of Eritrea (independent 1993)
federal_democratic_republic_of_ethiopia,existing_polity,Federal Democratic Republic of Ethiopia (FDRE),1,ethiopia,Federal Democratic Republic of Ethiopia (FDRE)
macrobians,existing_polity,Macrobians,1,somalia,Macrobians
azanian_coast,existing_polity,Azanian coast (Greek/Arab trade),1,somalia,Azanian coast (Greek/Arab trade)
zeila,existing_polity,Zeila (port) — early Arab settlements,1,somalia,Zeila (port) — early Arab settlements
city_state_confederation,existing_polity,City-state confederation (Berbera coast),1,somalia,City-state confederation (Berbera coast)
ifat_sultanate,existing_polity,Ifat Sultanate,1,somalia,Ifat Sultanate
mogadishu_sultanate,existing_polity,Mogadishu Sultanate (Arab-Somali),1,somalia,Mogadishu Sultanate (Arab-Somali)
adal_sultanate,existing_polity,Adal Sultanate (capital: Zeila then Harar),1,somalia,Adal Sultanate (capital: Zeila then Harar) | Adal Sultanate
afar_sultanate,existing_polity,Afar Sultanate (Awsa),1,somalia,Afar Sultanate (Awsa) | Afar Sultanate
harrar_sultanate,existing_polity,Harrar Sultanate,1,somalia,Harrar Sultanate
ajuran_sultanate,existing_polity,Ajuran Sultanate (Somali),1,somalia,Ajuran Sultanate (Somali) | Ajuran Sultanate declining
french_somaliland,existing_polity,French Somaliland (Djibouti),1,somalia,French Somaliland (Djibouti) | French Somaliland (continuing)
british_somaliland,existing_polity,British Somaliland,1,somalia,British Somaliland
dervish_state,existing_polity,Dervish State (Mohammed Abdullah Hassan),1,somalia,Dervish State (Mohammed Abdullah Hassan)
italian_somaliland,existing_polity,Italian Somaliland,1,somalia,Italian Somaliland
un_trust_territory_of_somalia,existing_polity,UN Trust Territory of Somalia,1,somalia,UN Trust Territory of Somalia
somali_republic,existing_polity,Somali Republic (union with south),1,somalia,Somali Republic (union with south) | Somali Republic (1960)
somali_democratic_republic,existing_polity,Somali Democratic Republic (Barre),1,somalia,Somali Democratic Republic (Barre) | Somali Democratic Republic
republic_of_somaliland,existing_polity,Republic of Somaliland (unrecognised),1,somalia,"Republic of Somaliland (unrecognised) | Republic of Somaliland (de facto independent, unrecognised)"
republic_of_djibouti,existing_polity,Republic of Djibouti — French military base · strategic port,1,somalia,Republic of Djibouti — French military base · strategic port
federal_republic_of_somalia,existing_polity,Federal Republic of Somalia,1,somalia,Federal Republic of Somalia
yellow_river_civilization_culture,existing_polity,Yellow River Civilization (黄河文明),1,china,Yellow River Civilization (黄河文明)
yangtze_river_civilizations_culture,existing_polity,Yangtze River Civilizations,1,china,Yangtze River Civilizations
steppe_desert_cultures_culture,existing_polity,Steppe · desert cultures,1,china,Steppe · desert cultures
xia,existing_polity,Xia (夏),1,china,Xia (夏)
shang_dynasty,existing_polity,Shang (商),1,china,Shang (商)
northern_steppe_peoples,existing_polity,Northern steppe peoples,1,china,Northern steppe peoples
western_zhou,existing_polity,Western Zhou (西周) — 1046–771 BCE,1,china,Western Zhou (西周) — 1046–771 BCE
xianyun_quanrong,existing_polity,Xianyun · Quanrong,1,china,Xianyun · Quanrong
eastern_zhou,existing_polity,Eastern Zhou (东周),1,china,Eastern Zhou (东周)
spring_and_autumn,existing_polity,Spring and Autumn (春秋),1,china,Spring and Autumn (春秋)
chu_wu_yue,existing_polity,Chu (楚) · Wu (吴) · Yue (越),1,china,Chu (楚) · Wu (吴) · Yue (越)
ba_shu,existing_polity,Ba (巴) · Shu (蜀),1,china,Ba (巴) · Shu (蜀)
donghu_yuezhi,existing_polity,Donghu · Yuezhi,1,china,Donghu · Yuezhi
chu_han_contention,existing_polity,Chu–Han Contention (楚汉争霸),1,china,Chu–Han Contention (楚汉争霸)
later_chu,existing_polity,Later Chu (後楚) · Western Chu (西楚) · Eighteen Kingdoms,1,china,Later Chu (後楚) · Western Chu (西楚) · Eighteen Kingdoms
xin,existing_polity,Xin (新) — Wang Mang,1,china,Xin (新) — Wang Mang
xuan_han,existing_polity,Xuan Han (玄汉),1,china,Xuan Han (玄汉)
eastern_han,existing_polity,Eastern Han (东汉/后汉),1,china,Eastern Han (东汉/后汉)
xianbei_rising,existing_polity,Xianbei (鲜卑) rising,1,china,Xianbei (鲜卑) rising
cao_wei,existing_polity,Cao Wei (曹魏),1,china,Cao Wei (曹魏)
shu_han,existing_polity,Shu Han (蜀汉),1,china,Shu Han (蜀汉)
eastern_wu,existing_polity,Eastern Wu (东吴),1,china,Eastern Wu (东吴)
various_steppe_peoples,existing_polity,Various steppe peoples,1,china,Various steppe peoples
five_barbarians_migrating_south,existing_polity,Five Barbarians (五胡) migrating south,1,china,Five Barbarians (五胡) migrating south
sixteen_kingdoms,existing_polity,Sixteen Kingdoms (五胡十六国),1,china,Sixteen Kingdoms (五胡十六国)
former_qin,existing_polity,Former Qin (前秦) — Fu Jian,1,china,Former Qin (前秦) — Fu Jian
eastern_jin,existing_polity,Eastern Jin (东晋),1,china,Eastern Jin (东晋)
huan_chu,existing_polity,Huan Chu (桓楚) — usurpation,1,china,Huan Chu (桓楚) — usurpation
liu_song,existing_polity,Liu Song (刘宋),1,china,Liu Song (刘宋)
southern_qi,existing_polity,Southern Qi (南齐),1,china,Southern Qi (南齐)
liang,existing_polity,Liang (梁),1,china,Liang (梁)
chen,existing_polity,Chen (陈),1,china,Chen (陈)
wu_zhou,existing_polity,Wu Zhou (武周) — Empress Wu Zetian,1,china,Wu Zhou (武周) — Empress Wu Zetian | Wu Zhou (吴周) — Wu Sangui
later_tang,existing_polity,Later Tang (后唐),1,china,Later Tang (后唐)
later_zhou,existing_polity,Later Zhou (后周),1,china,Later Zhou (后周)
ten_kingdoms,existing_polity,Ten Kingdoms (十国),1,china,Ten Kingdoms (十国)
northern_song,existing_polity,Northern Song (北宋),1,china,Northern Song (北宋)
southern_song,existing_polity,Southern Song (南宋),1,china,Southern Song (南宋)
various_mongol_khanates,existing_polity,Various Mongol khanates,1,china,Various Mongol khanates
shun,existing_polity,Shun (顺) — Li Zicheng,1,china,Shun (顺) — Li Zicheng
southern_ming,existing_polity,Southern Ming (南明),1,china,Southern Ming (南明)
kingdom_of_tungning,existing_polity,Kingdom of Tungning (东宁),1,china,Kingdom of Tungning (东宁)
taiping_heavenly_kingdom,existing_polity,Taiping Heavenly Kingdom (太平天国),1,china,Taiping Heavenly Kingdom (太平天国)
beiyang_government,existing_polity,Beiyang Government (北洋政府),1,china,Beiyang Government (北洋政府)
chinese_empire,existing_polity,Chinese Empire — Yuan Shikai,1,china,Chinese Empire — Yuan Shikai
qing_court,existing_polity,Qing court remnants (宣统小朝廷),1,china,Qing court remnants (宣统小朝廷)
nationalist_government,existing_polity,Nationalist Government (国民政府),1,china,Nationalist Government (国民政府)
wuhan_government,existing_polity,Wuhan Government (武汉政府),1,china,Wuhan Government (武汉政府)
chinese_soviet_republic,existing_polity,Chinese Soviet Republic (中华苏维埃),1,china,Chinese Soviet Republic (中华苏维埃)
wang_jingwei_regime,existing_polity,Wang Jingwei regime (汪精卫政权),1,china,Wang Jingwei regime (汪精卫政权)
jomon_people,existing_polity,Jōmon people,1,japan,Jōmon people
yayoi_people_culture,existing_polity,Yayoi people,1,japan,Yayoi people
hayato,existing_polity,Hayato / Kumaso,1,japan,Hayato / Kumaso
emishi,existing_polity,Emishi,1,japan,Emishi | Emishi / Ezo
ryukyuan,existing_polity,Ryukyuan,1,japan,Ryukyuan
yamato_period,existing_polity,Yamato,1,japan,Yamato | Yamato · Soga Clan
nara_period,existing_polity,Japan (Ritsuryō state),1,japan,Japan (Ritsuryō state)
gusuku_culture,existing_polity,Gusuku culture,1,japan,Gusuku culture
heian_period,existing_polity,Japan (Dynastic state),1,japan,Japan (Dynastic state) | Sesshō-Kampaku regency | Insei (Cloistered rule)
feudal_japan,existing_polity,Kamakura Shogunate,1,japan,Kamakura Shogunate | Hōjō Regency | Kenmu Restoration | Ashikaga Shogunate | Hosokawa / Miyoshi regency | Oda Nobunaga | Toyotomi Hideyoshi
ezo,existing_polity,Ezo,1,japan,Ezo | Ezo (Matsumae)
northern_court,existing_polity,Northern Court,1,japan,Northern Court
southern_court,existing_polity,Southern Court,1,japan,Southern Court
ryukyu_kingdom,existing_polity,Ryukyu Kingdom,1,japan,Ryukyu Kingdom | Ryukyu Kingdom (Satsuma vassal) | Ryukyu Domain | Ryukyu (US administration)
tokugawa_shogunate,existing_polity,Tokugawa Shogunate,1,japan,Tokugawa Shogunate
matsumae_domain,existing_polity,Matsumae Domain,1,japan,Matsumae Domain
empire_of_japan,existing_polity,Meiji Restoration · Boshin War,1,japan,Meiji Restoration · Boshin War | Empire of Japan
ezo_republic,existing_polity,Ezo Republic,1,japan,Ezo Republic
modern_japan,existing_polity,Japan (Allied Occupation → State of Japan),1,japan,Japan (Allied Occupation → State of Japan) | Japan
paleolithic_culture,existing_polity,Paleolithic / Neolithic peoples,1,korea,Paleolithic / Neolithic peoples
jin_state,existing_polity,Jin state (south tribes),1,korea,Jin state (south tribes)
tamna,existing_polity,Tamna,1,korea,Tamna
buyeo_okjeo,existing_polity,Buyeo · Okjeo,1,korea,Buyeo · Okjeo
nakrang,existing_polity,Nakrang (Han commandery),1,korea,Nakrang (Han commandery)
mahan_confederacy,existing_polity,Mahan Confederacy,1,korea,Mahan Confederacy
jinhan_byeonhan,existing_polity,Jinhan · Byeonhan,1,korea,Jinhan · Byeonhan
baekje,existing_polity,Baekje,1,korea,Baekje | Later Baekje
silla,existing_polity,Silla · Gaya,1,korea,Silla · Gaya | Silla (declining)
unified_silla,existing_polity,Unified Silla,1,korea,Unified Silla
khitan_liao,existing_polity,Khitan Liao · Jurchen Jin,1,korea,Khitan Liao · Jurchen Jin
mongol_yuan,existing_polity,Mongol Yuan,1,korea,Mongol Yuan
korean_empire,existing_polity,Korean Empire,1,korea,Korean Empire
soviet_military_government,existing_polity,Soviet Military Government,1,korea,Soviet Military Government
us_military_government,existing_polity,US Military Government,1,korea,US Military Government
south_korea,existing_polity,South Korea (ROK),1,korea,South Korea (ROK) | South Korea
china,existing_polity,China,1,korea,China
shanrong,existing_polity,Shanrong,1,manchuria,Shanrong
yan,existing_polity,Yan,1,manchuria,Yan
liaodong_commandery,existing_polity,Liaodong Commandery,1,manchuria,Liaodong Commandery
yemaek,existing_polity,Yemaek,1,manchuria,Yemaek
sushen,existing_polity,Sushen,1,manchuria,Sushen
gori_kingdom,existing_polity,Gori Kingdom,1,manchuria,Gori Kingdom
liaodong_xuantu_commanderies,existing_polity,Liaodong & Xuantu Commanderies,1,manchuria,Liaodong & Xuantu Commanderies
han_commanderies,existing_polity,Han Commanderies,1,manchuria,Han Commanderies
wuhuan,existing_polity,Wuhuan,1,manchuria,Wuhuan
xin_eastern_han,existing_polity,Xin · Eastern Han,1,manchuria,Xin · Eastern Han
wei_gongsun,existing_polity,Wei · Gongsun / Eastern Yan,1,manchuria,Wei · Gongsun / Eastern Yan
buyeo,existing_polity,Buyeo,1,manchuria,Buyeo
ilou,existing_polity,Ilou,1,manchuria,Ilou
former_yan,existing_polity,Former Yan · Former Qin,1,manchuria,Former Yan · Former Qin
later_yan,existing_polity,Later Yan · Northern Yan,1,manchuria,Later Yan · Northern Yan
formerlater_yan,existing_polity,Former/Later Yan — Liaodong,1,manchuria,Former/Later Yan — Liaodong
dumokro,existing_polity,Dûmokrô,1,manchuria,Dûmokrô
wuji,existing_polity,Wuji,1,manchuria,Wuji
khitan_confederacy,existing_polity,Khitan confederacy,1,manchuria,Khitan confederacy
mohe,existing_polity,Mohe — Tungusic confederation,1,manchuria,Mohe — Tungusic confederation | Mohe — tribal groups
dongdan_kingdom,existing_polity,Dongdan Kingdom,1,manchuria,Dongdan Kingdom
jurchen_tribes,existing_polity,Jurchen tribes consolidating,1,manchuria,Jurchen tribes consolidating | Jurchen tribes | Jurchen tribes (Wild Jurchen)
five_nations_dept,existing_polity,Five Nations Dept (Wuguofu),1,manchuria,Five Nations Dept (Wuguofu)
jin_jurchen,existing_polity,Jin — Jurchen Empire,1,manchuria,Jin — Jurchen Empire
eastern_liao,existing_polity,Eastern Liao · Later Liao,1,manchuria,Eastern Liao · Later Liao
eastern_xia,existing_polity,Eastern Xia (Dongxia) — 1215–1233,1,manchuria,Eastern Xia (Dongxia) — 1215–1233
eastern_three_kings,existing_polity,Eastern Three Kings,1,manchuria,Eastern Three Kings
uriyangkhai_three_guards,existing_polity,Uriyangkhai Three Guards,1,manchuria,Uriyangkhai Three Guards
ming_liaodong,existing_polity,Ming Liaodong,1,manchuria,Ming Liaodong
jianzhou_haixi_wild_jurchen,existing_polity,Jianzhou · Haixi · Wild Jurchen,1,manchuria,Jianzhou · Haixi · Wild Jurchen
wild_jurchen,existing_polity,Wild Jurchen,1,manchuria,Wild Jurchen
dalian,existing_polity,Dalian,1,manchuria,Dalian
empire_of_china,existing_polity,Empire of China,1,manchuria,Empire of China
japanese_kwantung_leasehold,existing_polity,Japanese Kwantung Leasehold,1,manchuria,Japanese Kwantung Leasehold
roc_provisional_govt,existing_polity,ROC Provisional Govt,1,manchuria,ROC Provisional Govt
fengtian_clique,existing_polity,Fengtian Clique,1,manchuria,Fengtian Clique
roc_fengtian_clique,existing_polity,ROC · Fengtian Clique,1,manchuria,ROC · Fengtian Clique
russian_republic,existing_polity,Russian Republic,1,manchuria,Russian Republic
amur_soviet,existing_polity,Amur Soviet · Zeleny (Greens),1,manchuria,Amur Soviet · Zeleny (Greens)
russian_state,existing_polity,Russian State (Kolchak),1,manchuria,Russian State (Kolchak)
far_eastern_republic,existing_polity,Far Eastern Republic,1,manchuria,Far Eastern Republic
soviet_occupied_manchuria,existing_polity,Soviet-occupied Manchuria,1,manchuria,Soviet-occupied Manchuria
soviet_dalian,existing_polity,Soviet Dalian,1,manchuria,Soviet Dalian
soviet_far_east,existing_polity,Soviet Far East / PRC (Heilongjiang),1,manchuria,Soviet Far East / PRC (Heilongjiang)
n_korea,existing_polity,N. Korea — Hwanggumpyong,1,manchuria,N. Korea — Hwanggumpyong
steppe_nomadic_peoples,existing_polity,Steppe nomadic peoples,1,mongolia,Steppe nomadic peoples
xianbei_wuhuan,existing_polity,Xianbei (鮮卑) · Wuhuan (烏桓),1,mongolia,Xianbei (鮮卑) · Wuhuan (烏桓)
xianbei_branches_migrating_south,existing_polity,Xianbei branches migrating south,1,mongolia,Xianbei branches migrating south
tiele,existing_polity,Tiele / Gaoche (高車),1,mongolia,Tiele / Gaoche (高車)
northern_zhou,existing_polity,Northern Zhou (北周),1,mongolia,Northern Zhou (北周)
northern_qi,existing_polity,Northern Qi (北齊),1,mongolia,Northern Qi (北齊)
eastern_turkic_khaganate,existing_polity,Eastern Turkic Khaganate (東突厥),1,mongolia,Eastern Turkic Khaganate (東突厥)
western_turkic_khaganate,existing_polity,Western Turkic Khaganate (西突厥),1,mongolia,Western Turkic Khaganate (西突厥)
shatuo,existing_polity,Shatuo (沙陀),1,mongolia,Shatuo (沙陀)
various_tiele_groups,existing_polity,Various Tiele groups,1,mongolia,Various Tiele groups
tang_jimi_rule,existing_polity,Tang Jimi rule (安北都護府),1,mongolia,Tang Jimi rule (安北都護府)
