entity_id,entity_type,canonical_name,dynasty,panel_count,panels,source_labels
majapahit_empire,existing_polity,Majapahit Empire,,3,indonesia|malaysia_singapore_brunei,Majapahit Empire (greatest Indonesian state) | Majapahit Empire (declining) | Majapahit Empire (Javanese overlordship)
bali__warmadiwa_dynasty_gelgel_kingdom,regime,Bali — Warmadiwa dynasty → Gelgel kingdom,Warmadiwa dynasty → Gelgel kingdom,1,indonesia,Bali — Warmadiwa dynasty → Gelgel kingdom
brunei_sultanate,existing_polity,Brunei Sultanate,,6,indonesia|malaysia_singapore_brunei,Brunei Sultanate (NW Borneo) | Brunei Sultanate (emerging — Islamization) | Brunei Sultanate (peak — controls most of Borneo coast) | Brunei Sultanate (declining — cedes territory) | Brunei Sultanate (British protectorate) | Brunei (declines to join Malaysia)
sulu_sultanate,existing_polity,Sulu Sultanate,,3,indonesia|malaysia_singapore_brunei,Sulu Sultanate (NE Borneo) | Sulu Sultanate (influence on NE Borneo)
papuans,unclassified,Papuans,,1,indonesia,Papuans (nominal Tidore suzerainty)
aceh_sultanate_resists_dutch,polity,Aceh Sultanate (resists Dutch,,1,indonesia,Aceh Sultanate (resists Dutch — Aceh War 1873–1914)
pagaruyung_kingdom_minangkabau,polity,Pagaruyung kingdom (Minangkabau,,1,indonesia,Pagaruyung kingdom (Minangkabau — Padri War 1803–1837)
indonesian_national_revolution,event,Indonesian National Revolution,,1,indonesia,Indonesian National Revolution (independence war)
reformasi,event,Reformasi,,1,indonesia,Reformasi (democratic reform era)
melayu_kingdom_jambi,polity,Melayu kingdom (Jambi,,1,malaysia_singapore_brunei,Melayu kingdom (Jambi — Sumatra influence)
singhasari_majapahit_influence,polity,Singhasari / Majapahit influence,,1,malaysia_singapore_brunei,Singhasari / Majapahit influence
srivijaya_influence,polity,Srivijaya influence,,2,malaysia_singapore_brunei,Srivijaya influence (Borneo coast) | Srivijaya influence
islamization_of_malay_world,event,Islamization of Malay world,,1,malaysia_singapore_brunei,Islamization of Malay world
sarawak_under_brunei_suzerainty,unclassified,Sarawak under Brunei suzerainty,,1,malaysia_singapore_brunei,Sarawak under Brunei suzerainty
malayan_emergency,event,Malayan Emergency,,1,malaysia_singapore_brunei,Malayan Emergency (communist insurgency)
malaysia,polity,Malaysia,,1,malaysia_singapore_brunei,Malaysia (Singapore joins federation)
brunei_darussalam,event,Brunei Darussalam,,1,malaysia_singapore_brunei,Brunei Darussalam (full independence)
dvaravati_influence,unclassified,Dvaravati influence,,1,myanmar,Dvaravati influence
arakan,unclassified,Arakan,,1,myanmar,"Arakan (under Bagan influence, then independent)"
mrauk_u_kingdom,polity,Mrauk U kingdom,,1,myanmar,Mrauk U kingdom (Arakanese golden age)
restored_toungoo_dynasty,regime,Restored Toungoo dynasty (Nyaungyan),Restored Toungoo dynasty,1,myanmar,Restored Toungoo dynasty (Nyaungyan)
anglo_burmese_wars,event,Anglo-Burmese Wars,,1,myanmar,Anglo-Burmese Wars (1824 · 1852 · 1885)
upper_burma_annexed,unclassified,Upper Burma (annexed,,1,myanmar,Upper Burma (annexed — British India)
lower_burma_british,event,Lower Burma (British,,1,myanmar,Lower Burma (British — annexed after 1st & 2nd wars)
arakan_british,event,Arakan (British,,1,myanmar,Arakan (British — annexed after 1st Anglo-Burmese War)
japanese_occupation,polity,Japanese occupation,,1,myanmar,Japanese occupation — State of Burma (Ba Maw)
british_burma,event,British Burma,,1,myanmar,British Burma (restored)
union_of_burma_independence,polity,Union of Burma (independence,,1,myanmar,Union of Burma (independence — Aung San)
military_coup_civil_war_national_unity_government,event,Military coup · Civil war · National Unity Government,,1,myanmar,Military coup · Civil war · National Unity Government (NUG)
philippine_revolution,event,Philippine Revolution,,1,philippines,Philippine Revolution (Katipunan uprising)
tai_migration_from_southern_china,event,Tai migration from southern China,,1,thailand_cambodia_laos,Tai migration from southern China
funan,existing_polity,Funan (Óc Eo,,3,thailand_cambodia_laos|vietnam,Funan (Óc Eo — Indianized kingdom) | Funan (Óc Eo — Mekong delta) | Funan → Chenla (Khmer predecessor)
khmer_empire,existing_polity,Khmer Empire,,6,thailand_cambodia_laos|vietnam,Khmer Empire (dominates central Thailand / Isan) | Khmer Empire (Angkor — Jayavarman II to Jayavarman VII) | Khmer Empire (overlordship of Lao territories) | Khmer Empire (declining under Thai pressure) | Khmer Empire (Angkor — dominates Mekong) | Khmer Empire (Angkor — declining)
thonburi_kingdom_taksin,polity,Thonburi kingdom (Taksin,,1,thailand_cambodia_laos,Thonburi kingdom (Taksin — reunification)
siamese_suzerainty_over_cambodia_lao_states,unclassified,Siamese suzerainty over Cambodia · Lao states,,1,thailand_cambodia_laos,Siamese suzerainty over Cambodia · Lao states
siam_avoids_colonization,event,Siam avoids colonization,,1,thailand_cambodia_laos,Siam avoids colonization (Rama IV · Rama V modernization)
cambodia,unclassified,Cambodia,,1,thailand_cambodia_laos,Cambodia (Siamese-Vietnamese dual suzerainty)
siamese_suzerainty_over_lao_kingdoms,unclassified,Siamese suzerainty over Lao kingdoms,,1,thailand_cambodia_laos,Siamese suzerainty over Lao kingdoms
french_protectorate_of_cambodia,polity,French Protectorate of Cambodia,,1,thailand_cambodia_laos,French Protectorate of Cambodia
japanese_alliance_occupation,event,Japanese alliance / occupation,,1,thailand_cambodia_laos,Japanese alliance / occupation
japanese_occupied_cambodia,unclassified,Japanese-occupied Cambodia,,1,thailand_cambodia_laos,Japanese-occupied Cambodia (nominal Norodom rule)
japanese_occupied_laos,unclassified,Japanese-occupied Laos,,1,thailand_cambodia_laos,Japanese-occupied Laos (nominal king)
grunk_sihanouk,event,GRUNK (Sihanouk,,1,thailand_cambodia_laos,GRUNK (Sihanouk — royalist resistance in exile)
asean_member_major_regional_economy,event,ASEAN member · major regional economy,,1,thailand_cambodia_laos,ASEAN member · major regional economy
kingdom_of_cambodia_second_kingdom,polity,Kingdom of Cambodia (Second Kingdom,,1,thailand_cambodia_laos,Kingdom of Cambodia (Second Kingdom — Sihanouk restored)
economic_reform,event,Economic reform,,1,thailand_cambodia_laos,Economic reform (New Economic Mechanism)
asean_member,event,ASEAN member,,1,thailand_cambodia_laos,ASEAN member
trung_sisters_revolt,event,Trưng Sisters revolt,,1,vietnam,Trưng Sisters revolt
southern_dynasties,existing_polity,Chinese Southern dynasties,,1,vietnam,Chinese Southern dynasties — Giao Châu
five_dynasties,existing_polity,Five Dynasties,,1,vietnam,Five Dynasties — Tĩnh Hải quân
twelve_warlords_period,event,Twelve Warlords period,,1,vietnam,Twelve Warlords period (Thập nhị sứ quân)
champa_vijaya_capital,polity,Champa (Vijaya capital,,1,vietnam,Champa (Vijaya capital — wars with Đại Việt)
ai_viet__later_tran_dynasty,regime,Đại Việt — Later Trần dynasty (resistance),Later Trần dynasty (resistance),1,vietnam,Đại Việt — Later Trần dynasty (resistance)
champa,polity,Champa,,1,vietnam,Champa (declining under Đại Việt pressure)
khmer_post_angkor,event,Khmer post-Angkor,,1,vietnam,Khmer post-Angkor (Phnom Penh era)
ai_viet__later_le_dynasty,regime,Đại Việt — Later Lê dynasty (restored),Later Lê dynasty (restored),1,vietnam,Đại Việt — Later Lê dynasty (restored)
champa_rump_state,polity,Champa (rump state,,1,vietnam,Champa (rump state — final decline)
nam_tien,polity,Nam tiến,,1,vietnam,Nam tiến (southward expansion into Champa · Khmer lands)
first_indochina_war,event,First Indochina War,,1,vietnam,First Indochina War (vs France)
vietnam_war,event,Vietnam War,,1,vietnam,Vietnam War (Second Indochina War)
oi_moi_economic_reform,event,Đổi Mới (economic reform,,1,vietnam,Đổi Mới (economic reform — market opening)
mali_empire,polity,Mali Empire,,1,west_africa,Mali Empire (western provinces declining)
samori_ture,polity,Samori Ture,,1,west_africa,Samori Ture — Wassoulou Empire (resists French)
benin_empire_declining,polity,Benin Empire (declining,,1,west_africa,Benin Empire (declining — British punitive expedition 1897)
nigeria_british,unclassified,Nigeria (British,,1,west_africa,Nigeria (British — Northern + Southern protectorates merged 1914)
togoland,polity,Togoland,,1,west_africa,Togoland (German → French/British mandate)
ghana_first_sub_saharan_independence,event,Ghana (first sub-Saharan independence,,1,west_africa,Ghana (first sub-Saharan independence — Nkrumah)
nigeria_independent,event,Nigeria (independent,,1,west_africa,Nigeria (independent — civil war / Biafra 1967–70)
